y,fixacidity,volaacidity,ressugar,chlorides,freesulfdioxid,density,pH,sulphates,alcohol
0,0.2906,0.9077,-0.0377,-0.2642,0.8051,-1.346,-0.121,-1.9264,2.5075
0,-0.7759,0.0158,0.2974,0.4681,0.8051,0.6484,-0.0547,0.2642,-0.9054
1,-0.5389,0.7095,-0.9447,-0.4015,-0.2533,-2.0108,-0.4521,-0.7873,2.995
0,-0.3019,0.3131,-0.9841,-0.4931,-0.4297,-2.0108,-1.2468,-0.7873,2.1824
0,0.6461,-0.2815,-0.7475,0.1935,-0.6649,-1.0136,-0.9819,0.3518,0.5572
0,0.5276,0.8086,1.6578,0.5139,0.6287,1.3132,-0.3196,0.7023,-0.2554
1,-0.1834,0.3131,-0.7869,-0.3557,-0.3121,-1.6784,-0.6508,-1.1378,1.8574
0,2.0681,0.3131,-1.0827,-0.0354,-1.1353,-0.6812,-1.5779,-0.8749,-0.3366
0,2.0681,0.3131,-1.0827,-0.0354,-1.1353,-0.6812,-1.5779,-0.8749,-0.3366
0,2.0681,-0.5788,-1.0235,-0.6761,0.1583,-0.6812,-2.3726,-1.5759,-0.1741
0,0.0536,-1.3715,0.6917,0.4681,-0.3121,0.316,0.0115,-1.4006,-0.4991
0,-0.4204,-0.5788,-0.4912,0.0104,-1.0765,-1.0136,-0.2534,-1.5759,0.801
0,-0.3019,0.4122,1.8156,0.7885,-0.4885,1.6456,-0.0547,0.6147,-1.2305
0,-0.3019,0.4122,1.8156,0.7885,-0.4885,1.6456,-0.0547,0.6147,-1.2305
0,-0.8944,0.0158,-0.9644,-0.7219,-0.6061,-1.6784,-1.0481,-0.6996,1.2886
0,-0.7759,0.214,-0.9447,-0.4473,-0.4297,-2.0108,-0.3196,-0.6996,2.2637
1,0.0536,-0.5788,0.2777,0.1935,0.4523,-0.3488,0.2102,0.9652,0.801
0,2.1866,0.3131,-0.156,-0.31,-0.4297,-0.3488,-1.5117,0.2642,0.3947
0,0.5276,-0.0833,-1.0038,-0.2642,-0.5473,-0.6812,0.6075,0.3518,0.1509
0,0.1721,1.7996,2.0324,0.0104,0.8639,1.6456,-0.717,0.6147,-0.9054
0,-1.3684,-0.4797,0.3073,-0.1727,-1.1353,0.316,1.6671,1.0528,-0.1741
0,-0.4204,0.8086,0.0608,6.3726,0.9521,0.316,-0.121,-0.612,-0.9867
0,1.5941,-0.9751,-1.0432,-0.2642,0.3347,-1.0136,-2.0415,0.9652,1.2073
0,-0.7759,-0.0833,-0.018,0.102,0.6875,-0.3488,0.1439,0.9652,0.3947
0,0.0536,1.205,0.4946,0.3308,0.0407,0.6484,-0.1872,0.089,-0.9867
0,-2.3165,0.7095,-1.063,1.0174,-0.1945,-1.0136,0.3426,-0.7873,-0.3366
0,0.4091,-0.4797,-0.9644,0.3308,-0.5473,-0.6812,-0.0547,-0.1739,0.476
0,-0.5389,-0.7769,0.0411,0.0104,-0.5473,-0.0164,-1.313,0.7899,-0.4991
0,-0.8944,-0.0833,-0.0377,0.102,0.6875,-0.3488,0.2102,0.9652,0.3947
0,-0.7759,-0.0833,-0.018,0.102,0.6875,-0.3488,0.1439,0.9652,0.3947
0,-1.0129,0.214,-0.8461,-0.1727,-0.2533,-1.346,0.8724,-0.612,1.6136
1,-0.8944,0.214,-0.8264,-0.1727,0.3347,-1.346,0.8062,-0.4368,1.7761
0,-1.3684,-1.3715,-0.1955,-0.0354,-0.5473,0.316,0.8724,-0.3491,-0.9867
0,0.0536,1.205,0.4946,0.3308,0.0407,0.6484,-0.1872,0.089,-0.9867
0,-2.3165,0.7095,-1.063,1.0174,-0.1945,-1.0136,0.3426,-0.7873,-0.3366
0,-0.6574,0.5113,2.269,0.9258,0.0407,1.6456,-0.3196,0.1766,-1.393
0,0.1721,-1.1733,-0.7475,-0.1269,-0.0769,-1.346,-2.0415,-0.1739,0.5572
1,1.8311,-0.5788,-1.0038,-0.3557,0.5699,-0.6812,-0.3859,0.4395,0.2322
0,-0.6574,0.5113,2.269,0.9258,0.0407,1.6456,-0.3196,0.1766,-1.393
0,0.1721,-1.1733,-0.7475,-0.1269,-0.0769,-1.346,-2.0415,-0.1739,0.5572
0,-1.724,-0.3806,-0.8067,0.1935,-0.7825,-0.6812,0.3426,-0.2615,-0.1741
0,1.0016,0.3131,-0.4123,-0.905,-1.1941,-0.6812,-0.5183,-0.0863,1.2073
0,-1.4869,-0.876,0.1397,0.102,0.0407,-0.0164,0.4751,-0.6996,-0.8242
0,-1.4869,-0.876,0.1397,0.102,0.0407,-0.0164,0.4751,-0.6996,-0.8242
0,-0.3019,1.5023,1.0861,-0.2642,1.0991,0.6484,-0.3196,0.4395,-0.5804
0,0.8831,1.1059,1.0466,1.7497,1.1579,1.3132,-1.8428,0.1766,-1.2305
1,0.4091,2.9888,-0.1166,-0.6304,0.2759,-1.0136,-0.121,0.3518,2.0199
1,-1.0129,0.6104,-0.5109,-0.0811,-1.3117,-1.0136,1.336,-0.4368,1.0448
0,0.7646,0.7095,1.1846,0.4681,1.5107,1.3132,-1.4455,0.2642,-1.393
0,0.5276,1.0068,0.0214,0.1935,-1.0177,-0.3488,-0.5845,0.5271,0.5572
0,-1.724,-0.876,0.1397,0.102,0.0407,-0.0164,0.4751,-0.6996,-0.8242
0,-0.6574,-0.0833,0.2383,0.1477,-0.0181,0.316,-0.1872,0.4395,-0.9054
0,-0.4204,0.1149,0.2974,0.1477,-0.0181,0.6484,-0.1872,0.1766,-0.8242
0,-0.5389,-1.0742,-0.7081,-0.5388,-0.1357,-0.6812,-1.0481,0.0013,-0.0928
1,-0.1834,-0.9751,0.8298,-0.4931,0.3935,0.6484,-0.717,0.0013,-0.5804
0,-0.5389,-1.0742,-0.7081,-0.5388,-0.1357,-0.6812,-1.0481,0.0013,-0.0928
0,-0.0649,0.9077,-0.9644,5.9149,-1.1353,-0.6812,-0.8494,0.6147,-0.1741
0,-0.6574,-0.0833,0.2383,0.1477,-0.0181,0.316,-0.1872,0.4395,-0.9054
0,-0.4204,0.1149,0.2974,0.1477,-0.0181,0.6484,-0.1872,0.1766,-0.8242
1,-0.8944,-0.3806,-0.925,-0.5846,1.5107,-1.346,0.0115,2.8053,1.1261
1,0.1721,0.4122,0.2383,-0.9508,-0.0181,-0.6812,-0.2534,1.4033,1.8574
0,0.0536,-0.0833,0.2186,-0.7219,-1.0177,-1.0136,-0.6508,-0.9625,2.0199
1,-0.4204,0.1149,-0.925,-0.2642,0.3347,-0.6812,0.4751,0.8776,-0.0928
0,-0.4204,0.1149,-0.925,-0.5388,0.3347,-0.6812,0.4088,0.8776,-0.0928
0,-0.8944,-0.5788,1.1255,-0.4931,1.0991,0.316,0.1439,-0.7873,0.1509
1,-0.6574,-0.5788,-0.3729,-0.4473,2.6866,-0.3488,-0.9157,2.3672,0.1509
1,-0.8944,-0.3806,-0.925,-0.5846,1.5107,-1.346,0.0115,2.8053,1.1261
0,-1.4869,-0.4797,0.3171,-0.1269,-0.2533,-0.0164,0.0115,-0.612,-0.0928
1,0.1721,0.4122,0.2383,-0.9508,-0.0181,-0.6812,-0.2534,1.4033,1.8574
0,-0.0649,-1.6688,0.4354,-0.0811,0.5699,0.316,0.0777,-1.0501,-0.4991
0,-0.0649,-1.6688,0.4354,-0.0811,0.5699,0.316,0.0777,-1.0501,-0.4991
0,0.5276,-0.4797,1.6184,0.102,2.2162,1.6456,-0.1872,1.929,-0.9054
0,-0.8944,-0.7769,-0.9447,0.102,0.6287,-1.0136,0.74,-0.5244,0.7198
0,-0.0649,-1.6688,0.4354,-0.0811,0.5699,0.316,0.0777,-1.0501,-0.4991
0,0.5276,-0.4797,1.6184,0.102,2.2162,1.6456,-0.1872,1.929,-0.9054
0,0.0536,-0.7769,-1.0432,0.6512,0.0407,-0.3488,-1.313,-0.8749,-1.068
1,-0.1834,-0.876,-0.5306,-0.2184,-0.5473,-0.6812,-1.909,0.7023,-0.0116
1,-0.1834,0.0158,0.4946,0.102,-0.1945,0.316,0.4088,0.4395,0.3947
1,-0.1834,0.0158,0.4946,0.102,-0.1945,0.316,0.4088,0.4395,0.3947
0,1.3571,0.9077,-0.3335,-0.3557,-1.8997,-0.6812,-1.909,2.0167,1.2886
1,-0.1834,0.0158,0.4946,0.102,-0.1945,0.316,0.4088,0.4395,0.3947
1,-1.0129,-0.1824,-0.6489,-0.2184,0.0995,-1.6784,0.2102,-0.8749,1.8574
0,-0.5389,-0.3806,-0.1166,0.3308,-0.6061,-0.0164,-1.1806,4.2948,-0.0116
0,-0.5389,-0.3806,-0.1166,0.3308,-0.6061,-0.0164,-1.1806,4.2948,-0.0116
0,-0.5389,-0.3806,-0.1166,0.3308,-0.6061,-0.0164,-1.1806,4.2948,-0.0116
0,-0.5389,-0.2815,-1.063,0.7428,-0.8413,-0.6812,-1.2468,-0.7873,-0.8242
0,-0.8944,-0.2815,1.855,0.285,-0.6061,1.3132,-0.7832,-0.3491,-1.068
0,-0.0649,-1.3715,-0.9644,0.0562,0.2759,-1.0136,-0.7832,2.0167,0.476
1,-0.4204,1.0068,-0.2349,-0.1727,-0.1357,-1.0136,-0.8494,0.089,1.4511
0,-0.0649,-1.3715,-0.9644,0.0562,0.2759,-1.0136,-0.7832,2.0167,0.476
0,-1.724,-1.2724,-0.7672,-0.4015,-1.4881,-1.6784,-0.9819,0.7899,1.6949
0,-0.5389,-0.2815,-1.063,0.7428,-0.8413,-0.6812,-1.2468,-0.7873,-0.8242
0,-0.8944,-0.2815,1.855,0.285,-0.6061,1.3132,-0.7832,-0.3491,-1.068
0,-0.0649,-0.5788,-0.0969,0.3766,0.2759,-0.0164,0.0777,0.7023,0.2322
0,0.4091,-0.6779,-0.6489,-0.0811,0.2171,-1.0136,-1.2468,0.9652,0.6385
1,-1.0129,-0.1824,-0.6489,-0.2184,0.0995,-1.6784,0.2102,-0.8749,1.8574
0,-0.5389,-0.3806,-0.1166,0.3308,-0.6061,-0.0164,-1.1806,4.2948,-0.0116
0,-0.4204,1.7996,1.0072,0.2393,1.2167,0.6484,-0.717,0.6147,-0.5804
0,-0.4204,-0.9751,2.2887,0.3766,1.2167,1.978,-1.3792,1.0528,-1.6368
0,-0.7759,0.4122,-0.3138,0.3766,-1.7233,-0.0164,-0.1872,0.089,-0.9867
0,0.4091,1.205,0.4157,0.4224,0.5699,0.6484,0.0777,0.2642,-1.068
0,-1.1314,-0.4797,-0.9447,-0.4015,-0.1945,-1.0136,0.1439,0.1766,0.7198
0,-0.5389,-0.9751,2.2887,0.3766,1.2167,1.978,-1.3792,1.0528,-1.6368
0,-0.7759,0.4122,-0.3138,0.3766,-1.7233,-0.0164,-0.1872,0.089,-0.9867
0,-0.5389,0.9077,-0.0969,0.4681,-1.7233,0.316,-0.8494,-0.2615,-1.718
0,0.1721,-0.4797,-1.0432,0.7428,-0.0181,-0.3488,-0.9819,-0.7873,-1.068
0,0.4091,1.205,0.4157,0.4224,0.5699,0.6484,0.0777,0.2642,-1.068
0,0.8831,-0.876,1.3227,-0.5846,0.9815,0.9808,-0.0547,2.63,-0.0928
0,-1.0129,0.0158,-0.4518,0.0104,0.8639,-1.0136,0.5413,0.6147,0.8823
0,-0.7759,0.4122,-0.6884,-0.7677,0.0995,-1.346,0.4088,0.9652,1.5324
0,0.8831,-0.876,1.3227,-0.5846,0.9815,0.9808,-0.0547,2.63,-0.0928
0,-0.5389,-0.1824,-1.0432,0.285,-0.7825,-0.3488,-0.6508,0.4395,-0.9867
0,-1.1314,-0.2815,-0.9644,-0.7677,0.0995,-1.6784,0.0777,-0.2615,1.3698
0,-0.8944,0.0158,0.2679,-0.6761,-0.1357,-0.3488,0.2102,-0.2615,0.3947
0,0.0536,-0.876,-1.0334,-1.0423,-0.3121,-1.346,-0.5183,-0.9625,0.7198
0,-0.5389,0.1149,-1.063,0.6512,-1.1941,-0.6812,-0.8494,-0.6996,-0.8242
0,-0.0649,-0.0833,2.2493,-0.5388,-1.1353,1.6456,-0.7832,0.3518,-1.068
0,0.7646,-0.1824,-0.1363,-1.1339,-0.7237,-0.3488,-0.3859,1.1404,0.476
0,-0.0649,-0.0833,2.2493,-0.5388,-1.1353,1.6456,-0.7832,0.3518,-1.068
0,-0.5389,-0.7769,0.1989,-0.6304,1.0403,-0.0164,0.3426,0.7899,0.3947
0,0.5276,0.5113,-0.9841,-0.2184,0.2759,-0.3488,-0.3196,-0.0863,-0.4991
0,0.5276,0.6104,-0.9841,-0.0811,0.4523,-0.3488,-0.3196,-0.2615,-0.4991
0,-0.5389,0.1149,-1.063,0.6512,-1.1941,-0.6812,-0.8494,-0.6996,-0.8242
0,-0.8944,8.142,-0.3926,-0.5846,-1.6057,-1.0136,1.0711,-0.1739,1.5324
0,-0.6574,-0.3806,-0.9447,0.285,0.7463,-0.3488,0.1439,0.089,-0.9054
0,-0.7759,-0.3806,0.2974,0.3308,0.5699,0.316,0.2764,0.2642,-0.9867
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
1,0.4091,-1.0742,2.2,0.1935,-0.1357,1.978,-1.6441,-0.5244,-1.2305
0,0.0536,-0.876,1.4015,-0.3557,0.8051,0.316,-1.2468,1.2281,0.1509
0,0.0536,-0.876,1.4015,-0.3557,0.8051,0.316,-1.2468,1.2281,0.1509
0,-0.0649,-1.1733,-1.0038,-0.5388,-0.1945,-1.0136,-1.1143,0.7899,0.6385
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
0,-0.0649,0.214,1.0269,-0.8135,-0.7825,-0.3488,-1.5117,-0.9625,0.9635
0,-0.7759,-0.3806,0.2974,0.3308,0.5699,0.316,0.2764,0.2642,-0.9867
1,0.6461,-1.1733,1.7958,0.1935,-0.6061,1.3132,-1.909,-0.5244,-1.4743
1,0.4091,-1.0742,2.2,0.1935,-0.1357,1.978,-1.6441,-0.5244,-1.2305
0,-0.0649,0.214,1.0269,-0.8135,-0.7825,-0.3488,-1.5117,-0.9625,0.9635
0,-0.4204,1.5023,1.3325,-0.6304,-0.6061,0.6484,0.2764,0.1766,0.1509
0,-0.3019,-1.0742,-0.8855,-0.4473,0.1583,-1.0136,-0.9157,0.4395,0.7198
0,0.0536,-0.876,1.4015,-0.3557,0.8051,0.316,-1.2468,1.2281,0.1509
0,-0.0649,-1.1733,-1.0038,-0.5388,-0.1945,-1.0136,-1.1143,0.7899,0.6385
0,-0.5389,1.3041,-0.0575,0.102,-0.9001,-0.0164,0.0115,-0.612,-0.4179
0,-0.5389,1.3041,-0.0575,0.102,-0.9001,-0.0164,0.0115,-0.612,-0.4179
0,0.6461,0.8086,-0.8855,-0.4473,-0.4885,-0.6812,-0.2534,0.0013,0.5572
0,-0.8944,-1.0742,-0.8855,2.0243,0.5111,-0.3488,-0.7832,-0.6996,-0.6617
0,-1.6054,0.0158,-0.9447,-0.6304,-0.7237,-1.346,1.5347,-0.612,1.6136
1,-0.3019,2.196,0.9678,-0.7677,-0.1945,-0.3488,0.5413,2.5424,1.9387
0,0.2906,1.6014,0.396,0.5139,1.4519,-0.3488,-0.1872,-1.1378,1.0448
0,0.0536,1.0068,0.3763,0.7428,-0.7825,0.316,-0.1872,2.0167,0.0697
0,0.2906,1.6014,0.396,0.5139,1.4519,-0.3488,-0.1872,-1.1378,1.0448
0,-0.7759,-0.3806,1.1452,0.1477,1.0991,0.316,0.0115,-1.0501,0.1509
0,-0.8944,0.0158,0.3171,0.102,0.3347,0.316,0.1439,0.1766,-0.4991
0,0.8831,-0.1824,-1.0038,0.102,-0.7237,-1.346,-1.5117,-0.2615,1.2073
1,0.7646,-1.1733,1.2438,-0.1269,2.0692,0.9808,-0.2534,2.8929,-0.0928
0,-0.4204,0.8086,-1.0038,0.3766,-1.4293,-0.0164,0.0115,-0.8749,-1.6368
0,-0.3019,0.7095,0.81,0.6512,-1.1941,0.6484,-0.3859,-0.9625,-0.4991
0,-1.3684,-0.2815,1.2044,0.1477,1.0109,0.9808,-0.717,-0.3491,-0.9054
0,0.6461,0.9077,0.6326,0.1935,-0.1357,0.6484,-0.3859,-0.2615,-0.0928
0,-1.3684,-0.2815,-0.9644,-0.0811,-0.8413,-1.0136,0.74,0.8776,0.3947
0,-1.2499,-0.4797,-0.9644,-0.0811,-0.8413,-1.0136,0.74,0.7023,0.3947
0,-1.724,-0.0833,0.2777,0.285,-0.4885,-0.0164,0.0115,-0.9625,-0.0928
0,-1.3684,-0.2815,0.8692,0.1935,1.3343,0.6484,-0.5845,0.089,-0.5804
0,-1.3684,-0.2815,1.2044,0.1477,1.0109,0.9808,-0.717,-0.3491,-0.9054
0,-1.1314,-0.4797,0.4354,0.0104,0.0995,-0.0164,0.2764,0.3518,0.0697
0,-0.7759,0.214,-1.0235,0.285,-0.1945,-0.3488,0.6075,-0.4368,-0.3366
1,-0.4204,0.5113,1.5987,0.102,-0.9001,0.316,-0.8494,-1.6635,0.801
0,0.6461,-0.1824,-0.5306,0.102,-1.2529,-0.6812,-0.8494,-0.3491,0.7198
0,0.1721,-0.7769,-1.0432,0.5597,-0.3121,-0.3488,-1.0481,-0.9625,-1.068
0,-0.4204,-0.6779,-1.0432,0.6054,-0.1357,-0.3488,-0.4521,-0.9625,-0.6617
0,0.5276,-0.2815,-0.5109,0.0562,-1.1353,-0.6812,-0.7832,-0.2615,0.6385
0,-0.0649,-0.0833,-0.3532,2.3905,0.0407,-0.0164,-0.2534,0.0013,-0.7429
0,-0.1834,-0.3806,0.7509,1.1089,0.5111,0.9808,-2.1739,-0.2615,-1.3117
0,-0.5389,-1.3715,0.2974,0.5139,-0.8413,-0.0164,0.4751,-1.1378,-0.4179
0,-0.5389,2.196,-0.7869,0.6054,-0.9589,-0.3488,-0.0547,-0.7873,-1.068
0,-0.3019,1.3041,0.8495,2.9398,-0.9001,0.9808,-0.717,-0.6996,-1.2305
1,-0.5389,-0.2815,-0.294,-0.7219,-0.3709,-1.346,-0.6508,0.7899,1.8574
0,-0.3019,1.3041,0.8495,2.9398,-0.9001,0.9808,-0.717,-0.6996,-1.2305
0,1.3571,-0.2815,-1.0432,0.3766,-1.3117,-0.0164,-0.717,0.5271,-0.8242
0,-0.5389,-1.3715,0.2974,0.5139,-0.8413,-0.0164,0.4751,-1.1378,-0.4179
0,-0.3019,-0.6779,-0.156,0.0104,-0.3121,-0.3488,0.2102,-0.9625,0.3947
0,-0.5389,2.196,-0.7869,0.6054,-0.9589,-0.3488,-0.0547,-0.7873,-1.068
0,-0.6574,0.1149,1.5395,-0.4015,-0.6649,0.316,-0.717,-0.9625,0.0697
0,0.0536,0.9077,0.6129,0.5139,1.0991,0.6484,0.2764,-0.612,-0.4179
0,0.0536,0.9077,0.6129,0.5139,1.0991,0.6484,0.2764,-0.612,-0.4179
1,-1.3684,0.3131,-0.4518,-0.7219,-0.7825,-1.0136,0.8062,-0.9625,0.9635
1,0.0536,1.7005,-0.3335,-0.4931,-1.0765,-1.0136,-0.4521,-1.1378,1.6136
1,0.0536,0.214,-0.9841,-0.31,0.0407,-1.0136,-0.7832,-0.1739,0.476
0,-1.8425,-0.4797,-1.0827,-0.2184,0.6287,-1.0136,-0.1872,1.1404,-0.6617
0,-0.0649,0.214,2.7422,-0.4015,0.5699,0.9808,-0.9819,-0.9625,1.4511
0,-0.1834,0.0158,-0.5701,-0.4931,0.4523,-1.346,-0.0547,-0.9625,1.3698
0,-2.198,-0.1824,-0.7278,-0.1269,0.6287,-0.6812,3.7201,2.3672,0.6385
0,0.8831,1.205,-1.0235,0.3308,-0.7237,-0.6812,0.2102,-0.9625,0.8823
0,-1.6054,-0.6779,-1.0235,-0.2642,-1.0177,-1.346,0.8062,0.6147,0.6385
0,-1.0129,-0.7769,-0.8658,-0.2184,-0.3121,-1.0136,0.5413,0.6147,0.476
0,-0.8944,-1.0742,-1.0432,-0.2184,-0.1945,-1.346,0.4751,0.7023,0.5572
0,0.7646,-0.6779,-0.9644,0.0104,-0.0181,-1.0136,-0.2534,-0.3491,0.6385
0,0.5276,-0.1824,-1.0235,-0.2184,-0.3709,-1.346,-0.7832,-0.3491,1.2073
0,-0.7759,0.7095,2.3084,1.0631,-0.1357,1.6456,-0.2534,0.089,-1.393
0,-0.7759,0.7095,2.3084,1.0631,-0.1357,1.6456,-0.2534,0.089,-1.393
1,-0.4204,1.5023,-0.5504,0.0104,-0.9589,-1.346,-0.2534,-1.313,1.2073
1,-0.4204,1.205,-0.5701,0.0104,-0.7825,-1.346,-0.2534,-1.5759,1.2073
0,0.6461,0.0158,1.1255,0.1477,0.7463,0.9808,-1.1806,-0.4368,-1.2305
0,-0.6574,-0.4797,2.1803,0.3766,0.3935,1.6456,-0.4521,0.9652,-0.9867
0,-0.7759,0.6104,1.1255,0.6054,-0.1357,1.3132,-0.3196,0.6147,-1.4743
0,-0.3019,1.6014,-0.6686,2.2532,-1.3117,-1.346,-0.5845,1.2281,1.8574
1,-1.0129,-1.4706,-0.9447,0.285,-0.7237,-1.346,-0.5845,0.089,0.801
0,-0.6574,-1.0742,-0.1363,0.102,0.5111,-0.0164,-0.717,0.4395,-0.4179
0,-0.6574,-0.9751,-0.156,0.0562,0.5699,-0.0164,-0.6508,0.4395,-0.4179
0,-0.1834,0.3131,0.0806,0.6054,0.9227,0.316,0.9386,0.6147,-0.1741
0,-0.3019,0.5113,1.8156,0.3766,1.5695,0.9808,0.4088,0.6147,-0.0928
1,-0.6574,0.6104,-0.0772,-1.1796,-1.0177,-1.346,0.2102,-1.7511,2.345
0,-0.0649,0.1149,-0.9052,-0.6304,-1.0177,-1.0136,-0.9157,1.1404,0.5572
0,0.6461,0.3131,0.4354,0.102,0.6875,0.6484,0.4751,-1.1378,-1.1492
0,0.6461,0.3131,0.4354,0.102,0.6875,0.6484,0.4751,-1.1378,-1.1492
0,-1.3684,-0.2815,1.0072,-0.2642,-0.6649,-0.0164,0.9386,-1.5759,0.2322
0,-0.0649,-0.0833,0.2777,-0.3557,-0.5473,-0.6812,0.3426,-1.313,1.6136
0,-1.1314,-0.1824,-0.7869,0.0104,-0.4885,-0.6812,2.9254,2.1043,0.6385
0,-1.1314,3.6825,-0.2743,-0.4931,-0.9001,-1.346,1.7996,-0.0863,1.8574
0,0.6461,0.3131,0.4354,0.102,0.6875,0.6484,0.4751,-1.1378,-1.1492
0,-0.3019,-0.4797,-0.9644,-0.2184,-1.6057,-1.6784,0.2102,-0.8749,1.7761
1,-0.0649,-0.9751,-0.1955,0.3766,1.0403,-0.3488,-0.5845,0.4395,0.3947
0,-0.0649,0.0158,1.0861,0.285,0.9227,0.316,-1.1143,0.7899,-0.0928
0,-0.0649,0.0158,1.0861,0.285,0.9227,0.316,-1.1143,0.7899,-0.0928
0,-1.1314,-0.0833,0.5143,0.2393,0.4523,-0.0164,0.4088,0.3518,0.1509
0,-0.8944,-0.2815,0.7115,0.4224,1.2167,-0.0164,0.2102,-1.2254,0.3135
0,-0.0649,0.0158,1.0861,0.285,0.9227,0.316,-1.1143,0.7899,-0.0928
0,-0.0649,-0.1824,1.0861,0.285,1.0991,0.316,-1.0481,0.7899,-0.0928
1,0.2906,-1.4706,1.7958,0.8343,1.2167,0.9808,-0.1872,-0.6996,-0.6617
1,-0.0649,-0.9751,-0.1955,0.3766,1.0403,-0.3488,-0.5845,0.4395,0.3947
0,-0.7759,-0.7769,1.6973,0.4224,-1.6057,1.3132,0.0115,0.3518,-0.7429
1,-1.2499,-0.3806,-0.9841,-0.3557,0.2759,-2.3432,-0.5845,-1.7511,2.7513
0,0.8831,1.9978,0.5932,0.0104,-1.7233,0.9808,-0.7832,1.0528,-0.9054
0,0.6461,-0.1824,-0.5306,-0.6304,-0.3709,-1.0136,-0.5845,1.5785,1.6136
0,-0.7759,-0.7769,1.6973,0.4224,-1.6057,1.3132,0.0115,0.3518,-0.7429
0,-0.8944,0.214,-0.9841,0.1477,0.8639,-0.3488,0.0115,-0.3491,-0.8242
0,-0.7759,0.4122,0.0214,0.102,1.5107,0.316,0.0115,-0.3491,-0.7429
0,-0.8944,0.214,-0.9841,0.1477,0.8639,-0.3488,0.0115,-0.3491,-0.8242
0,-0.6574,0.6104,-0.018,0.0562,1.6283,0.316,-0.0547,-0.4368,-0.7429
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
0,0.4091,-0.1824,-0.9644,0.697,-1.3705,-0.6812,-0.0547,-0.2615,-0.0928
0,0.1721,0.3131,-0.9447,0.7885,-1.3117,-0.6812,0.2102,0.089,0.1509
1,-0.3019,-0.5788,-0.9841,0.1935,-0.7237,-1.346,-0.121,-0.0863,1.2073
1,-1.2499,-0.4797,-0.5701,-0.0811,-0.0181,-1.346,0.0115,-1.0501,1.2886
1,-0.6574,-1.0742,-1.063,-0.2642,0.2171,-1.6784,0.8062,-0.7873,2.1012
0,-1.0129,-0.876,-0.9841,-0.31,-0.3121,-1.346,0.8724,-0.6996,1.5324
1,-0.1834,-0.6779,-0.9644,-0.4931,0.5699,-1.6784,0.3426,-1.1378,1.6949
1,0.6461,-1.1733,1.441,0.4681,-0.1357,1.3132,-1.909,-0.4368,-1.4743
0,-0.3019,-0.5788,-0.9447,-0.2642,-0.2533,-1.346,-0.2534,1.4909,1.2073
0,-0.0649,0.6104,-0.2349,0.6512,-1.2529,-0.3488,0.5413,0.7023,0.8823
0,0.2906,0.6104,-0.9841,5.8691,0.0407,-0.3488,-1.7766,0.089,-0.9867
0,-0.6574,-0.3806,1.0861,0.1935,1.7459,0.9808,-0.8494,0.7899,-0.9867
1,0.0536,0.7095,-0.7869,0.102,-0.6061,-1.0136,0.0777,0.4395,0.476
0,-0.0649,-0.3806,-0.6292,0.1477,1.9222,-0.3488,-0.5845,1.7538,-0.2554
0,-0.5389,-0.2815,-0.925,-0.4015,-0.0181,-0.6812,0.2764,1.4909,0.0697
1,-1.2499,-0.876,-0.4321,-0.3557,0.8051,-1.0136,-0.1872,-0.612,0.6385
0,0.0536,-0.3806,1.7761,0.285,2.6866,1.6456,0.0777,1.7538,-0.9054
0,-0.4204,0.3131,1.3029,0.3308,-0.2533,0.9808,-0.6508,0.089,-0.9867
0,-0.3019,-0.2815,-0.156,-0.31,-1.1941,-0.6812,-1.5117,0.2642,0.476
0,0.7646,1.0068,0.6523,0.4224,-1.1941,0.6484,-0.3859,1.4033,-0.4991
1,-0.7759,0.214,-0.7672,-0.2184,-0.3709,-1.0136,0.8062,1.0528,1.0448
1,-0.5389,0.5113,-0.4715,-0.2642,-0.6649,-1.346,0.4751,1.3157,1.6949
0,0.0536,-0.3806,1.7761,0.285,2.6866,1.6456,0.0777,1.7538,-0.9054
0,0.8831,-0.0833,-1.0235,-0.1269,-0.7237,-0.6812,-0.8494,1.6662,-0.0116
0,-1.1314,-0.3806,-0.8658,-0.4015,0.2759,-1.6784,0.0115,0.089,1.4511
0,-1.8425,0.5113,-1.0235,0.102,-0.6061,-1.346,0.8724,1.1404,0.6385
